12.05.2023 10:35:08, user, 1, 0, "Paired beacons angle visible", enabled, disabled
12.05.2023 10:35:11, user, 1, 1, "Rotation, degrees", 0.0, 176.0
12.05.2023 10:35:11, user, 1, 1, "Extrapolation", enabled, disabled
12.05.2023 10:35:11, user, 1, 1, "High resolution mode (mm)", enabled, disabled
12.05.2023 10:35:11, user, 1, 0, "Service zones visible", disabled, enabled
12.05.2023 10:35:11, user, 1, 0, "Service zones active", disabled, enabled
12.05.2023 10:35:11, user, 1, 1, "Samples number (1..10)", 3, 0
12.05.2023 10:35:11, user, 1, 1, "Max. distance between updates, m (0.1..2.5)", 0.5, 0.0
12.05.2023 10:35:11, user, 1, 1, "Window of averaging (0..16)", 0, 4
12.05.2023 10:35:11, user, 1, 1, "Distance filter (0..16)", 8, 0
12.05.2023 10:35:11, user, 1, 1, "Max. hedges readout per cycle (1..255)", 10, 0
12.05.2023 10:35:11, user, 1, 1, "Jitter granularity, ms (1..16)", 3, 1
12.05.2023 10:35:11, user, 1, 1, "Jitter area, % (0..50)", 25, 0
12.05.2023 10:35:11, user, 1, 1, "Reset timeout w/o dashboard, min (1..127)", 1, 0
12.05.2023 10:35:21, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:35:22, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:35:24, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:35:30, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:35:32, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:35:37, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:35:41, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:35:44, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:35:48, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:35:53, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:35:54, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:36:00, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:36:02, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:36:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:36:10, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:36:14, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:36:19, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:36:24, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:36:27, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:36:31, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:36:34, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:36:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:36:42, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:36:46, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:36:48, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:36:52, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:36:56, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:01, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:03, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:04, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:07, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:10, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:13, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:16, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:20, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:26, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:28, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:33, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:35, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:37, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:39, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:43, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:44, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:45, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:46, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:37:50, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:37:55, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:03, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:08, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:13, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:14, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:20, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:26, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:29, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:31, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:32, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:33, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:34, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:39, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:40, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:41, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:43, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:47, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:48, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:52, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:53, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:55, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:38:58, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:38:59, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:39:02, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:39:03, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:39:05, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:39:08, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:39:09, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:39:10, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:39:14, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:39:17, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:39:21, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:39:26, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:39:29, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:39:32, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:39:40, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:39:41, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:39:46, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:39:49, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:39:50, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:39:53, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:39:56, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:39:59, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:40:03, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:40:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:40:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:40:11, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:40:14, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:40:16, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:40:21, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:40:27, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:40:29, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:40:30, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:40:32, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:40:33, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:40:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:40:37, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:40:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:40:39, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:40:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:40:44, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:40:54, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:40:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:04, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:08, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:09, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:12, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:13, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:16, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:17, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:19, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:24, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:26, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:27, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:29, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:30, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:35, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:37, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:40, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:46, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:50, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:41:54, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:41:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:42:02, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:42:09, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:42:11, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:42:17, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:42:20, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:42:21, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:42:27, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:42:29, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:42:31, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:42:35, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:42:37, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:42:38, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:42:41, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:42:45, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:42:51, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:42:53, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:42:57, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:00, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:04, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:06, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:07, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:10, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:12, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:17, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:21, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:23, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:27, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:28, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:30, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:31, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:32, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:35, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:42, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:43, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:44, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:46, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:51, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:43:57, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:43:58, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:00, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:02, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:12, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:13, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:14, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:15, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:16, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:20, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:24, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:25, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:31, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:35, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:37, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:39, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:40, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:41, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:44, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:45, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:48, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:50, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:56, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:44:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:44:59, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:08, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:10, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:11, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:16, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:19, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:24, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:25, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:30, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:33, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:43, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:44, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:45, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:46, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:47, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:50, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:51, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:52, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:45:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:45:58, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:02, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:10, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:12, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:14, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:15, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:16, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:17, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:18, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:19, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:20, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:24, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:26, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:28, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:30, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:31, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:35, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:37, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:42, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:48, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:52, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:55, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:56, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:46:57, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:46:58, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:47:00, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:47:02, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:47:03, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:47:04, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:47:05, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:47:06, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:47:07, user, 1, 1, "Rotation, degrees", 48.0, 176.0
12.05.2023 10:47:08, user, 1, 1, "Rotation, degrees", 176.0, 48.0
12.05.2023 10:47:13, user, 1, 1, "Rotation, degrees", 48.0, 176.0
